CategoryCode,ItemCode,DateID,DailySales,PromoStarted,PromoEnded,DiscountValue,DiscountType,SellingPrice
category_1,1085749,2021-12-28,2,2021-12-24,2021-12-30,10,Percentage,70
category_1,1085749,2021-12-29,1,2021-12-24,2021-12-30,10,Percentage,70
category_1,1085749,2021-11-06,4,2021-11-05,2021-11-11,10,Percentage,70
category_1,379249,2021-12-04,9,2021-12-03,2021-12-09,10,Percentage,70
category_1,379249,2021-12-07,11,2021-12-03,2021-12-09,10,Percentage,70
category_1,379249,2021-12-05,9,2021-12-03,2021-12-09,10,Percentage,70
category_1,379249,2021-12-08,9,2021-12-03,2021-12-09,10,Percentage,70
category_1,379249,2021-12-06,6,2021-12-03,2021-12-09,10,Percentage,70
category_1,379249,2022-01-06,1,2022-01-04,2022-01-13,10,Percentage,70
category_1,379249,2022-01-05,3,2022-01-04,2022-01-13,10,Percentage,70
category_1,379249,2022-01-08,1,2022-01-04,2022-01-13,10,Percentage,70
category_1,379249,2022-01-12,8,2022-01-04,2022-01-13,10,Percentage,70
category_1,379249,2022-01-10,1,2022-01-04,2022-01-13,10,Percentage,70
category_1,379249,2022-01-11,11,2022-01-04,2022-01-13,10,Percentage,70
category_1,379249,2021-12-19,3,2021-12-17,2021-12-23,10,Percentage,70
category_1,379249,2021-12-22,60,2021-12-17,2021-12-23,10,Percentage,70
category_1,379249,2021-12-18,8,2021-12-17,2021-12-23,10,Percentage,70
category_1,379249,2021-12-21,10,2021-12-17,2021-12-23,10,Percentage,70
category_1,379249,2021-12-20,6,2021-12-17,2021-12-23,10,Percentage,70
category_1,379249,2021-11-01,3,2021-10-29,2021-11-04,10,Percentage,70
category_1,379249,2021-11-02,7,2021-10-29,2021-11-04,10,Percentage,70
category_1,379249,2021-10-31,11,2021-10-29,2021-11-04,10,Percentage,70
category_1,379249,2021-10-30,3,2021-10-29,2021-11-04,10,Percentage,70
category_1,379249,2021-11-03,4,2021-10-29,2021-11-04,10,Percentage,70
category_1,379249,2021-11-13,3,2021-11-12,2021-11-18,10,Percentage,70
category_1,379249,2021-11-15,3,2021-11-12,2021-11-18,10,Percentage,70
category_1,379249,2021-11-14,3,2021-11-12,2021-11-18,10,Percentage,70
category_1,379249,2021-11-16,21,2021-11-12,2021-11-18,10,Percentage,70
category_1,379249,2021-11-17,5,2021-11-12,2021-11-18,10,Percentage,70
category_1,379249,2021-12-12,2,2021-12-10,2021-12-16,10,Percentage,70
category_1,379249,2021-12-11,6,2021-12-10,2021-12-16,10,Percentage,70
category_1,379249,2021-12-13,3,2021-12-10,2021-12-16,10,Percentage,70
category_1,379249,2021-12-14,5,2021-12-10,2021-12-16,10,Percentage,70
category_1,379249,2021-12-15,8,2021-12-10,2021-12-16,10,Percentage,70
category_1,379249,2022-01-23,2,2022-01-21,2022-01-27,10,Percentage,70
category_1,379249,2022-01-22,1,2022-01-21,2022-01-27,10,Percentage,70
category_1,379249,2022-01-26,15,2022-01-21,2022-01-27,10,Percentage,70
category_1,379249,2022-01-24,13,2022-01-21,2022-01-27,10,Percentage,70
category_1,379249,2022-01-25,20,2022-01-21,2022-01-27,10,Percentage,70
category_1,379249,2021-11-23,2,2021-11-19,2021-11-25,10,Percentage,70
category_1,379249,2021-11-22,8,2021-11-19,2021-11-25,10,Percentage,70
category_1,379249,2021-11-24,4,2021-11-19,2021-11-25,10,Percentage,70
category_1,379249,2021-11-21,4,2021-11-19,2021-11-25,10,Percentage,70
category_1,379249,2021-11-20,4,2021-11-19,2021-11-25,10,Percentage,70
category_1,379249,2021-12-25,6,2021-12-24,2021-12-30,10,Percentage,70
category_1,379249,2021-12-26,4,2021-12-24,2021-12-30,10,Percentage,70
category_1,379249,2021-12-27,10,2021-12-24,2021-12-30,10,Percentage,70
category_1,379249,2021-12-28,10,2021-12-24,2021-12-30,10,Percentage,70
category_1,379249,2021-12-29,26,2021-12-24,2021-12-30,10,Percentage,70
category_1,379249,2021-12-01,7,2021-11-26,2021-12-02,10,Percentage,70
category_1,379249,2021-11-28,11,2021-11-26,2021-12-02,10,Percentage,70
category_1,379249,2021-11-29,7,2021-11-26,2021-12-02,10,Percentage,70
category_1,379249,2021-11-27,5,2021-11-26,2021-12-02,10,Percentage,70
category_1,379249,2021-11-30,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,379249,2022-01-17,13,2022-01-14,2022-01-20,10,Percentage,70
category_1,379249,2022-01-16,8,2022-01-14,2022-01-20,10,Percentage,70
category_1,379249,2022-01-15,3,2022-01-14,2022-01-20,10,Percentage,70
category_1,379249,2022-01-19,23,2022-01-14,2022-01-20,10,Percentage,70
category_1,379249,2022-01-18,22,2022-01-14,2022-01-20,10,Percentage,70
category_1,379249,2021-11-09,4,2021-11-05,2021-11-11,10,Percentage,70
category_1,379249,2021-11-10,4,2021-11-05,2021-11-11,10,Percentage,70
category_1,379249,2021-11-08,3,2021-11-05,2021-11-11,10,Percentage,70
category_1,379249,2021-11-07,6,2021-11-05,2021-11-11,10,Percentage,70
category_1,379249,2021-11-06,4,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2022-01-23,30,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2022-01-22,18,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2022-01-26,37,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2022-01-24,13,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2022-01-25,21,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2021-12-04,23,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-12-07,18,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-12-05,10,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-12-08,20,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-12-06,27,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-11-09,29,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2021-11-10,23,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2021-11-08,22,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2021-11-07,11,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2021-11-06,10,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2022-01-23,30,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2022-01-22,18,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2022-01-26,37,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2022-01-24,13,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2022-01-25,21,2022-01-21,2022-01-27,10,Percentage,70
category_2,30877,2021-12-04,23,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-12-07,18,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-12-05,10,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-12-08,20,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-12-06,27,2021-12-03,2021-12-09,10,Percentage,70
category_2,30877,2021-11-09,29,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2021-11-10,23,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2021-11-08,22,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2021-11-07,11,2021-11-05,2021-11-11,10,Percentage,70
category_2,30877,2021-11-06,10,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2021-12-19,3,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-22,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-18,1,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-21,4,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-12-20,2,2021-12-17,2021-12-23,10,Percentage,70
category_1,1048975,2021-11-15,1,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-14,1,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-16,5,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-17,5,2021-11-12,2021-11-18,10,Percentage,70
category_1,1048975,2021-11-01,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-02,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-10-31,2,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-10-30,1,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-03,1,2021-10-29,2021-11-04,10,Percentage,70
category_1,1048975,2021-11-24,2,2021-11-19,2021-11-25,10,Percentage,70
category_1,1048975,2022-01-30,12,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-01-29,13,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-02-01,4,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-02-02,10,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2022-01-31,5,2022-01-28,2022-02-03,10,Percentage,70
category_1,1048975,2021-12-04,5,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-07,3,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-08,2,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-06,2,2021-12-03,2021-12-09,10,Percentage,70
category_1,1048975,2021-12-01,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,1048975,2021-11-30,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,1048975,2021-11-09,1,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2021-11-08,3,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2021-11-06,2,2021-11-05,2021-11-11,10,Percentage,70
category_1,1048975,2022-02-13,3,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-12,3,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-16,1,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-14,4,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-15,6,2022-02-11,2022-02-17,10,Percentage,70
category_1,1048975,2022-02-09,5,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-08,5,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-05,4,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-06,2,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2022-02-07,3,2022-02-04,2022-02-10,10,Percentage,70
category_1,1048975,2021-12-12,3,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-11,2,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-13,1,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-14,2,2021-12-10,2021-12-16,10,Percentage,70
category_1,1048975,2021-12-26,5,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-27,1,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-28,1,2021-12-24,2021-12-30,10,Percentage,70
category_1,1048975,2021-12-29,3,2021-12-24,2021-12-30,10,Percentage,70
category_2,1076929,2021-11-13,2,2021-11-12,2021-11-18,15,Percentage,280
category_2,1076929,2021-11-14,1,2021-11-12,2021-11-18,15,Percentage,280
category_2,1076929,2021-11-16,1,2021-11-12,2021-11-18,15,Percentage,280
category_2,1076929,2021-11-17,2,2021-11-12,2021-11-18,15,Percentage,280
category_2,1076929,2022-01-23,3,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-01-22,2,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-01-26,4,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-01-24,5,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-01-25,1,2022-01-21,2022-01-27,10,Percentage,280
category_2,1076929,2022-02-16,2,2022-02-11,2022-02-17,10,Percentage,280
category_2,1076929,2022-02-12,1,2022-02-11,2022-02-17,10,Percentage,280
category_2,1076929,2022-02-15,3,2022-02-11,2022-02-17,10,Percentage,280
category_2,1076929,2021-12-25,6,2021-12-24,2021-12-30,30,Percentage,280
category_2,1076929,2021-12-26,27,2021-12-24,2021-12-30,30,Percentage,280
category_2,1076929,2021-12-27,25,2021-12-24,2021-12-30,30,Percentage,280
category_2,1076929,2021-12-28,10,2021-12-24,2021-12-30,30,Percentage,280
category_2,1076929,2021-12-29,9,2021-12-24,2021-12-30,30,Percentage,280
category_4,1082743,2022-01-29,1,2022-01-28,2022-02-03,20,Amount,300
category_4,1082743,2022-02-09,9,2022-02-04,2022-02-10,20,Amount,300
category_4,1082743,2022-02-08,35,2022-02-04,2022-02-10,20,Amount,300
category_4,1082743,2022-02-07,12,2022-02-04,2022-02-10,20,Amount,300
category_4,1082743,2022-02-12,11,2022-02-11,2022-02-17,20,Amount,300
category_3,1066570,2021-11-23,24,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-22,27,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-24,2,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-21,7,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-20,10,2021-11-19,2021-11-25,15,Percentage,45
category_3,1066570,2021-11-01,36,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2021-11-02,6,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2021-10-31,10,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2021-10-30,12,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2021-11-03,17,2021-10-29,2021-11-04,15,Percentage,45
category_3,1066570,2022-01-17,3,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2022-01-16,2,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2022-01-15,1,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2022-01-19,1,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2022-01-18,4,2022-01-14,2022-01-20,15,Percentage,45
category_3,1066570,2021-10-16,6,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-10-20,5,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-10-19,6,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-10-18,18,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-10-17,4,2021-10-15,2021-10-21,15,Percentage,45
category_3,1066570,2021-11-10,4,2021-11-05,2021-11-11,15,Percentage,45
category_3,1066570,2021-11-08,11,2021-11-05,2021-11-11,15,Percentage,45
category_3,1066570,2021-11-07,4,2021-11-05,2021-11-11,15,Percentage,45
category_3,1066570,2021-11-06,14,2021-11-05,2021-11-11,15,Percentage,45
category_3,1066570,2022-01-22,4,2022-01-21,2022-01-27,15,Percentage,45
category_3,1066570,2022-01-26,12,2022-01-21,2022-01-27,15,Percentage,45
category_3,1066570,2021-11-13,5,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-11-15,16,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-11-14,19,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-11-16,23,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-11-17,24,2021-11-12,2021-11-18,15,Percentage,45
category_3,1066570,2021-10-23,19,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-24,4,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-26,9,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-27,25,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-25,31,2021-10-22,2021-10-28,15,Percentage,45
category_3,1066570,2021-10-03,1,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-05,2,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-02,17,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-06,21,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-04,17,2021-10-01,2021-10-07,15,Percentage,45
category_3,1066570,2021-10-11,26,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2021-10-10,8,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2021-10-09,7,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2021-10-13,39,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2021-10-12,13,2021-10-08,2021-10-14,15,Percentage,45
category_3,1066570,2022-01-06,19,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-05,2,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-08,1,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-09,16,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-10,4,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-12,7,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-07,9,2022-01-04,2022-01-13,15,Percentage,45
category_3,1066570,2022-01-11,2,2022-01-04,2022-01-13,15,Percentage,45
category_1,755584,2022-01-23,3,2022-01-21,2022-01-27,10,Percentage,70
category_1,755584,2022-01-22,5,2022-01-21,2022-01-27,10,Percentage,70
category_1,755584,2022-01-26,5,2022-01-21,2022-01-27,10,Percentage,70
category_1,755584,2022-01-24,27,2022-01-21,2022-01-27,10,Percentage,70
category_1,755584,2022-01-25,4,2022-01-21,2022-01-27,10,Percentage,70
category_1,755584,2021-12-26,2,2021-12-24,2021-12-30,10,Percentage,70
category_1,755584,2021-12-27,2,2021-12-24,2021-12-30,10,Percentage,70
category_1,755584,2021-12-28,3,2021-12-24,2021-12-30,10,Percentage,70
category_1,755584,2021-12-29,10,2021-12-24,2021-12-30,10,Percentage,70
category_1,755584,2021-12-19,3,2021-12-17,2021-12-23,10,Percentage,70
category_1,755584,2021-12-22,4,2021-12-17,2021-12-23,10,Percentage,70
category_1,755584,2021-12-18,3,2021-12-17,2021-12-23,10,Percentage,70
category_1,755584,2021-12-21,9,2021-12-17,2021-12-23,10,Percentage,70
category_1,755584,2021-12-20,9,2021-12-17,2021-12-23,10,Percentage,70
category_1,755584,2021-12-04,5,2021-12-03,2021-12-09,10,Percentage,70
category_1,755584,2021-12-07,4,2021-12-03,2021-12-09,10,Percentage,70
category_1,755584,2021-12-05,8,2021-12-03,2021-12-09,10,Percentage,70
category_1,755584,2021-12-08,4,2021-12-03,2021-12-09,10,Percentage,70
category_1,755584,2021-12-06,1,2021-12-03,2021-12-09,10,Percentage,70
category_1,755584,2022-01-17,33,2022-01-14,2022-01-20,10,Percentage,70
category_1,755584,2022-01-16,6,2022-01-14,2022-01-20,10,Percentage,70
category_1,755584,2022-01-15,5,2022-01-14,2022-01-20,10,Percentage,70
category_1,755584,2022-01-19,15,2022-01-14,2022-01-20,10,Percentage,70
category_1,755584,2022-01-18,24,2022-01-14,2022-01-20,10,Percentage,70
category_1,755584,2021-12-12,2,2021-12-10,2021-12-16,10,Percentage,70
category_1,755584,2021-12-11,5,2021-12-10,2021-12-16,10,Percentage,70
category_1,755584,2021-12-15,5,2021-12-10,2021-12-16,10,Percentage,70
category_1,755584,2022-01-06,10,2022-01-04,2022-01-13,10,Percentage,70
category_1,755584,2022-01-05,13,2022-01-04,2022-01-13,10,Percentage,70
category_1,755584,2022-01-09,10,2022-01-04,2022-01-13,10,Percentage,70
category_1,755584,2022-01-08,8,2022-01-04,2022-01-13,10,Percentage,70
category_1,755584,2022-01-10,3,2022-01-04,2022-01-13,10,Percentage,70
category_1,755584,2022-01-12,9,2022-01-04,2022-01-13,10,Percentage,70
category_1,755584,2022-01-07,5,2022-01-04,2022-01-13,10,Percentage,70
category_1,755584,2022-01-11,11,2022-01-04,2022-01-13,10,Percentage,70
category_1,755584,2021-11-13,8,2021-11-12,2021-11-18,10,Percentage,70
category_1,755584,2021-11-15,6,2021-11-12,2021-11-18,10,Percentage,70
category_1,755584,2021-11-14,9,2021-11-12,2021-11-18,10,Percentage,70
category_1,755584,2021-11-16,7,2021-11-12,2021-11-18,10,Percentage,70
category_1,755584,2021-11-17,9,2021-11-12,2021-11-18,10,Percentage,70
category_1,755584,2021-11-23,2,2021-11-19,2021-11-25,10,Percentage,70
category_1,755584,2021-11-22,2,2021-11-19,2021-11-25,10,Percentage,70
category_1,755584,2021-11-24,7,2021-11-19,2021-11-25,10,Percentage,70
category_1,755584,2021-11-21,13,2021-11-19,2021-11-25,10,Percentage,70
category_1,755584,2021-11-20,6,2021-11-19,2021-11-25,10,Percentage,70
category_1,755584,2021-11-01,4,2021-10-29,2021-11-04,10,Percentage,70
category_1,755584,2021-11-02,6,2021-10-29,2021-11-04,10,Percentage,70
category_1,755584,2021-10-31,12,2021-10-29,2021-11-04,10,Percentage,70
category_1,755584,2021-10-30,12,2021-10-29,2021-11-04,10,Percentage,70
category_1,755584,2021-11-03,3,2021-10-29,2021-11-04,10,Percentage,70
category_1,755584,2021-12-01,6,2021-11-26,2021-12-02,10,Percentage,70
category_1,755584,2021-11-28,2,2021-11-26,2021-12-02,10,Percentage,70
category_1,755584,2021-11-29,14,2021-11-26,2021-12-02,10,Percentage,70
category_1,755584,2021-11-27,3,2021-11-26,2021-12-02,10,Percentage,70
category_1,755584,2021-11-30,5,2021-11-26,2021-12-02,10,Percentage,70
category_1,755584,2021-11-09,2,2021-11-05,2021-11-11,10,Percentage,70
category_1,755584,2021-11-10,1,2021-11-05,2021-11-11,10,Percentage,70
category_1,755584,2021-11-08,3,2021-11-05,2021-11-11,10,Percentage,70
category_1,755584,2021-11-06,4,2021-11-05,2021-11-11,10,Percentage,70
category_4,872260,2022-01-17,3,2022-01-14,2022-01-20,10,Percentage,320
category_4,872260,2022-01-16,5,2022-01-14,2022-01-20,10,Percentage,320
category_4,872260,2022-01-15,5,2022-01-14,2022-01-20,10,Percentage,320
category_4,872260,2022-01-19,1,2022-01-14,2022-01-20,10,Percentage,320
category_4,872260,2022-01-18,4,2022-01-14,2022-01-20,10,Percentage,320
category_4,872260,2022-01-06,7,2022-01-04,2022-01-13,10,Percentage,320
