CategoryCode,ItemCode,DateID,DailySales,DOW,WOY,DOY
category_2,1071115,2021-11-30,4,1,48,334
category_2,216151,2022-01-03,1,0,1,3
category_2,1026871,2021-11-11,2,3,45,315
category_2,172033,2021-11-19,2,4,46,323
category_2,815101,2021-10-10,1,6,40,283
category_2,1103056,2021-12-31,7,4,52,365
category_1,17296,2021-12-11,36,5,49,345
category_3,169504,2022-01-30,127,6,4,30
category_2,225259,2021-12-11,7,5,49,345
category_1,76399,2021-12-31,4,4,52,365
category_2,43630,2022-02-05,4,5,5,36
category_4,1024810,2022-01-02,12,6,52,2
category_1,86992,2022-01-02,7,6,52,2
category_2,1071124,2022-02-06,2,6,5,37
category_2,1105027,2021-12-31,4,4,52,365
category_1,36898,2022-02-06,11,6,5,37
category_1,17296,2022-01-15,69,5,2,15
category_2,1067074,2022-02-05,9,5,5,36
category_3,1060630,2022-02-06,5,6,5,37
category_2,87559,2022-02-04,5,4,5,35
category_4,872260,2022-01-08,4,5,1,8
category_1,1032559,2021-12-11,3,5,49,345
category_2,1090249,2021-12-31,6,4,52,365
category_2,1067092,2022-01-02,9,6,52,2
category_2,110320,2022-01-01,4,5,52,1
category_4,123307,2022-01-15,101,5,2,15
category_2,65788,2022-01-14,3,4,2,14
category_2,1105009,2022-01-02,1,6,52,2
category_1,416212,2022-02-05,1,5,5,36
category_1,142756,2021-12-31,13,4,52,365
category_1,86992,2022-02-05,5,5,5,36
category_2,20824,2021-12-05,16,6,48,339
category_1,1032559,2022-02-05,5,5,5,36
category_1,1032586,2022-02-06,4,6,5,37
category_1,1032586,2022-02-04,5,4,5,35
category_1,42424,2022-01-08,5,5,1,8
category_2,1101553,2021-12-11,5,5,49,345
category_2,174436,2022-01-01,3,5,52,1
category_1,1081321,2021-12-05,5,6,48,339
category_2,815101,2022-01-14,2,4,2,14
category_2,1006090,2022-01-15,3,5,2,15
category_1,1048975,2021-12-11,2,5,49,345
category_4,245581,2021-12-23,23,3,51,357
category_1,1032541,2022-02-06,75,6,5,37
category_3,37861,2022-01-30,23,6,4,30
category_3,1060630,2021-12-31,6,4,52,365
category_2,1067074,2021-12-23,2,3,51,357
category_2,111436,2022-01-02,1,6,52,2
category_2,130993,2021-12-05,2,6,48,339
category_2,210868,2022-01-14,1,4,2,14
category_2,110320,2022-01-30,8,6,4,30
category_2,1105027,2022-02-13,3,6,6,44
category_2,40759,2022-01-30,5,6,4,30
category_2,399220,2021-12-05,4,6,48,339
category_2,1006090,2021-12-11,5,5,49,345
category_2,174436,2022-02-13,6,6,6,44
category_2,39436,2021-12-05,1,6,48,339
category_3,169504,2021-12-31,99,4,52,365
category_1,379249,2022-01-16,8,6,2,16
category_2,20824,2021-11-28,18,6,47,332
category_1,1077118,2022-01-14,2,4,2,14
category_2,216151,2021-12-05,3,6,48,339
category_2,117610,2021-12-05,1,6,48,339
category_2,41830,2021-12-11,4,5,49,345
category_2,216151,2021-12-11,2,5,49,345
category_2,39436,2022-01-30,5,6,4,30
category_2,999403,2022-01-01,3,5,52,1
category_1,1032559,2022-01-01,1,5,52,1
category_2,1076929,2021-12-31,2,4,52,365
category_2,1067092,2021-12-11,6,5,49,345
category_1,36898,2022-01-14,8,4,2,14
category_2,903976,2022-01-02,3,6,52,2
category_2,20824,2022-01-02,20,6,52,2
category_2,1070818,2022-02-05,4,5,5,36
category_1,86992,2022-01-30,10,6,4,30
category_1,145978,2022-01-02,4,6,52,2
category_2,173617,2022-01-15,3,5,2,15
category_1,1044619,2022-01-02,1,6,52,2
category_2,43630,2022-01-01,2,5,52,1
category_1,1021264,2022-01-01,4,5,52,1
category_4,1024810,2021-12-11,23,5,49,345
category_2,174436,2022-01-15,7,5,2,15
category_1,86992,2021-12-23,6,3,51,357
category_2,1064473,2022-01-16,3,6,2,16
category_1,142756,2021-12-23,5,3,51,357
category_2,173617,2022-02-13,5,6,6,44
category_1,43738,2022-01-30,4,6,4,30
category_2,138742,2022-02-05,2,5,5,36
category_2,130993,2022-01-02,1,6,52,2
category_3,1060630,2022-02-13,2,6,6,44
category_2,130993,2022-02-13,13,6,6,44
category_2,1067074,2022-01-30,2,6,4,30
category_2,399220,2021-12-31,8,4,52,365
category_1,24136,2022-01-08,5,5,1,8
category_2,1067092,2022-02-04,46,4,5,35
category_2,1105027,2022-01-30,3,6,4,30
category_1,38518,2021-12-05,4,6,48,339
category_1,1049776,2021-12-05,1,6,48,339
category_3,131983,2021-12-23,12,3,51,357
category_4,1082743,2022-01-14,2,4,2,14
category_1,1032586,2021-12-31,4,4,52,365
category_3,1047130,2022-02-06,3,6,5,37
category_4,123307,2022-02-05,123,5,5,36
category_2,1090240,2021-11-28,6,6,47,332
category_1,839374,2021-12-23,4,3,51,357
category_1,1084498,2021-12-23,5,3,51,357
category_2,172582,2022-01-14,6,4,2,14
category_3,7666,2022-02-04,1,4,5,35
category_1,1090105,2022-01-08,2,5,1,8
category_3,1063600,2021-12-11,1,5,49,345
category_3,397213,2022-01-15,2,5,2,15
category_4,23200,2021-12-11,28,5,49,345
category_4,23200,2021-12-31,40,4,52,365
category_1,1032532,2022-02-04,10,4,5,35
category_3,132334,2021-11-28,10,6,47,332
category_1,1032532,2022-02-13,71,6,6,44
category_1,1058713,2022-01-16,4,6,2,16
category_4,1003183,2022-02-04,6,4,5,35
category_1,1090294,2022-02-04,2,4,5,35
category_2,213802,2021-12-31,1,4,52,365
category_1,24136,2022-01-14,3,4,2,14
category_2,1101571,2021-11-28,1,6,47,332
category_1,1056463,2021-12-23,6,3,51,357
category_2,837943,2021-12-05,16,6,48,339
category_1,1056463,2022-01-14,6,4,2,14
category_1,1049776,2022-01-14,4,4,2,14
category_2,1090258,2022-02-06,4,6,5,37
category_2,1101562,2022-01-16,2,6,2,16
category_1,43657,2022-01-02,1,6,52,2
category_2,124954,2022-02-13,2,6,6,44
category_1,370195,2022-01-01,2,5,52,1
category_3,1081078,2022-01-01,4,5,52,1
category_2,1064473,2022-01-02,1,6,52,2
category_3,397213,2022-02-06,3,6,5,37
category_1,1067119,2021-12-23,5,3,51,357
category_2,130993,2021-12-31,5,4,52,365
category_2,1090258,2022-01-08,2,5,1,8
category_2,111436,2022-01-16,2,6,2,16
category_1,1047967,2022-01-08,34,5,1,8
category_1,76399,2022-01-30,20,6,4,30
category_1,1081321,2022-01-02,1,6,52,2
category_2,225259,2021-12-05,3,6,48,339
category_2,1070836,2022-02-06,3,6,5,37
category_3,1101661,2022-02-13,3,6,6,44
category_2,836152,2022-02-05,3,5,5,36
category_3,169504,2022-01-15,33,5,2,15
category_2,1076938,2021-12-05,3,6,48,339
category_2,173617,2021-12-23,2,3,51,357
category_1,145978,2021-12-23,9,3,51,357
category_2,1101571,2022-01-01,1,5,52,1
category_2,132028,2022-02-05,16,5,5,36
category_1,1048975,2022-01-02,2,6,52,2
category_4,753613,2022-02-06,6,6,5,37
category_2,1090258,2022-02-05,3,5,5,36
category_1,1032541,2021-11-28,7,6,47,332
category_1,1058713,2022-02-04,4,4,5,35
category_2,1071115,2022-02-04,4,4,5,35
category_3,1090024,2022-01-15,4,5,2,15
category_1,1050046,2022-01-16,7,6,2,16
category_2,1101571,2022-02-13,6,6,6,44
category_2,906586,2022-01-30,3,6,4,30
category_1,59047,2021-12-11,1,5,49,345
category_1,1047967,2021-11-28,17,6,47,332
category_3,1060630,2022-02-04,4,4,5,35
category_1,1048975,2021-12-31,2,4,52,365
category_1,17287,2021-12-05,5,6,48,339
category_2,1044502,2022-01-02,4,6,52,2
category_1,35530,2022-01-08,3,5,1,8
category_2,903976,2021-12-11,4,5,49,345
category_2,906595,2022-02-05,3,5,5,36
category_3,893824,2022-02-04,6,4,5,35
category_2,1006099,2022-01-14,8,4,2,14
category_2,837943,2022-01-01,15,5,52,1
category_1,43738,2022-02-06,1,6,5,37
category_2,1067092,2021-12-23,10,3,51,357
category_1,1032586,2022-02-05,4,5,5,36
category_2,1103056,2021-12-11,2,5,49,345
category_2,1076920,2022-01-08,2,5,1,8
category_3,1097143,2021-12-05,6,6,48,339
category_1,1090303,2022-01-15,3,5,2,15
category_2,1103056,2022-01-08,3,5,1,8
category_2,210868,2022-01-15,4,5,2,15
category_3,1081078,2022-01-16,3,6,2,16
category_2,132028,2022-01-14,23,4,2,14
category_3,16936,2022-01-01,7,5,52,1
category_3,16936,2022-01-15,15,5,2,15
category_2,124954,2021-11-28,5,6,47,332
category_3,132334,2022-02-06,6,6,5,37
category_1,1032541,2022-01-01,5,5,52,1
category_1,42496,2022-01-30,4,6,4,30
category_2,87559,2022-01-15,4,5,2,15
category_2,86974,2022-01-02,10,6,52,2
category_2,111382,2022-02-13,3,6,6,44
category_2,99079,2022-01-16,4,6,2,16
category_1,1032541,2022-01-08,14,5,1,8
category_2,1076938,2022-01-01,2,5,52,1
category_1,1075651,2022-02-06,1,6,5,37
category_2,30877,2021-12-31,12,4,52,365
category_2,815101,2021-12-31,5,4,52,365
category_4,245581,2021-11-28,11,6,47,332
category_1,142756,2022-02-13,4,6,6,44
category_1,36898,2021-12-05,8,6,48,339
category_3,169504,2022-01-14,54,4,2,14
category_3,1047130,2022-01-08,4,5,1,8
category_2,216151,2022-02-06,3,6,5,37
category_2,1092184,2022-02-13,3,6,6,44
category_3,1064572,2022-02-06,2,6,5,37
category_2,1105018,2022-01-02,3,6,52,2
category_2,132028,2022-01-08,21,5,1,8
category_2,877624,2022-02-04,2,4,5,35
category_2,87046,2021-12-05,7,6,48,339
category_3,7666,2021-12-05,3,6,48,339
category_2,1006090,2021-12-05,3,6,48,339
category_1,1032568,2021-12-11,1,5,49,345
category_2,172582,2021-12-23,1,3,51,357
category_2,1067092,2022-01-14,3,4,2,14
category_1,1090105,2021-12-23,1,3,51,357
category_1,43738,2022-02-05,4,5,5,36
category_2,118033,2022-01-02,3,6,52,2
category_1,36898,2021-11-28,7,6,47,332
category_1,38518,2022-02-04,6,4,5,35
category_1,1050046,2021-11-28,6,6,47,332
category_3,132334,2021-12-05,13,6,48,339
category_2,999403,2021-12-31,19,4,52,365
category_2,138742,2021-12-11,6,5,49,345
category_1,1030948,2022-01-30,2,6,4,30
category_1,42424,2021-12-31,7,4,52,365
category_2,1006099,2022-01-16,4,6,2,16
category_4,836584,2021-12-23,24,3,51,357
category_2,248272,2022-01-14,6,4,2,14
category_4,245581,2022-02-13,18,6,6,44
category_2,1090240,2021-12-11,44,5,49,345
category_1,1032532,2022-01-14,11,4,2,14
category_3,893824,2022-01-30,12,6,4,30
category_1,370195,2021-11-28,4,6,47,332
category_2,877624,2021-12-11,7,5,49,345
category_4,1003147,2021-12-23,6,3,51,357
category_1,371104,2022-01-08,6,5,1,8
category_1,839356,2022-02-05,6,5,5,36
category_2,43630,2021-12-31,6,4,52,365
category_2,906595,2022-01-01,2,5,52,1
category_2,111382,2021-11-28,4,6,47,332
category_1,1090114,2021-11-28,1,6,47,332
category_2,687616,2022-01-15,2,5,2,15
category_2,1006108,2022-01-14,1,4,2,14
category_3,1047130,2022-01-30,10,6,4,30
category_4,23200,2022-02-13,17,6,6,44
category_2,132028,2021-12-11,20,5,49,345
category_1,1032532,2022-01-30,8,6,4,30
category_2,877624,2022-01-30,4,6,4,30
category_1,1030948,2021-12-05,1,6,48,339
category_1,145978,2022-01-01,9,5,52,1
category_1,1090105,2021-11-28,4,6,47,332
category_2,1101562,2021-12-23,7,3,51,357
category_1,1047967,2022-01-14,51,4,2,14
category_2,1105018,2021-12-31,3,4,52,365
category_2,1105009,2022-02-05,1,5,5,36
category_2,877624,2022-02-06,5,6,5,37
category_2,59749,2022-01-15,2,5,2,15
category_1,1032532,2022-02-05,8,5,5,36
category_2,225259,2022-02-13,1,6,6,44
category_2,99079,2022-02-04,4,4,5,35
category_2,1067074,2021-12-11,6,5,49,345
category_1,1090105,2022-02-13,4,6,6,44
category_4,836584,2022-01-08,80,5,1,8
category_2,1101769,2022-02-06,5,6,5,37
category_3,7666,2021-12-11,17,5,49,345
category_1,1047967,2022-01-02,3,6,52,2
category_2,174436,2021-12-23,10,3,51,357
category_1,1032541,2022-02-13,128,6,6,44
category_4,1003156,2022-01-08,5,5,1,8
category_1,1090294,2022-02-05,5,5,5,36
category_1,1030948,2021-11-28,1,6,47,332
category_1,416212,2021-12-05,5,6,48,339
category_2,23569,2021-12-05,7,6,48,339
category_4,245581,2022-01-02,7,6,52,2
category_2,858886,2022-01-15,2,5,2,15
category_1,1047967,2021-12-23,22,3,51,357
category_2,999403,2022-01-14,4,4,2,14
category_3,1090024,2022-02-05,9,5,5,36
category_1,370195,2022-01-30,19,6,4,30
category_2,1006090,2022-01-02,1,6,52,2
category_2,20824,2022-01-08,21,5,1,8
category_2,1067074,2022-01-14,2,4,2,14
category_2,399220,2021-12-23,24,3,51,357
category_3,131983,2021-12-11,7,5,49,345
category_2,1071106,2022-01-15,1,5,2,15
category_2,213802,2022-02-06,2,6,5,37
category_2,117610,2021-11-28,4,6,47,332
category_1,755584,2022-02-06,1,6,5,37
category_3,893824,2021-12-31,4,4,52,365
category_1,379249,2022-02-13,4,6,6,44
category_3,16936,2022-01-08,24,5,1,8
category_4,836584,2022-01-30,19,6,4,30
category_2,1010068,2021-11-28,4,6,47,332
category_2,1090258,2021-12-31,4,4,52,365
category_2,1071124,2021-12-05,1,6,48,339
category_2,216151,2021-11-28,2,6,47,332
category_2,836152,2021-12-11,5,5,49,345
category_1,24136,2021-12-11,3,5,49,345
category_2,267496,2021-12-05,1,6,48,339
category_1,1032550,2022-02-05,6,5,5,36
category_1,1090294,2022-01-15,1,5,2,15
category_2,110320,2021-11-28,9,6,47,332
category_1,17296,2022-01-30,39,6,4,30
category_1,35530,2022-02-13,1,6,6,44
category_2,1067092,2022-02-13,13,6,6,44
category_2,837943,2022-01-30,9,6,4,30
category_2,262384,2022-01-16,3,6,2,16
category_1,839356,2022-01-16,6,6,2,16
category_2,906595,2022-02-04,3,4,5,35
category_1,142756,2022-02-04,2,4,5,35
category_2,1098493,2022-02-04,1,4,5,35
category_2,173617,2021-12-05,3,6,48,339
category_1,37510,2022-01-15,1,5,2,15
category_2,211309,2022-01-08,2,5,1,8
category_1,145330,2021-12-05,6,6,48,339
category_2,57058,2022-02-13,3,6,6,44
category_2,1103056,2022-01-01,1,5,52,1
category_2,1071124,2021-12-31,3,4,52,365
category_2,903976,2022-01-01,2,5,52,1
category_2,174436,2022-01-02,6,6,52,2
category_2,877624,2022-01-16,5,6,2,16
category_1,1058713,2021-12-23,19,3,51,357
category_1,1044619,2022-02-06,8,6,5,37
category_1,839374,2022-02-13,13,6,6,44
category_4,1082743,2022-01-01,5,5,52,1
category_4,1003156,2022-01-30,71,6,4,30
category_1,1090114,2022-01-01,7,5,52,1
category_1,1047967,2022-01-16,4,6,2,16
category_2,1026871,2022-01-16,2,6,2,16
category_2,173617,2022-01-14,4,4,2,14
category_3,1047130,2022-02-04,9,4,5,35
category_2,745945,2022-02-13,6,6,6,44
category_2,172582,2022-02-13,1,6,6,44
category_2,1071106,2022-02-13,4,6,6,44
category_3,1066570,2021-12-05,6,6,48,339
category_2,877624,2022-01-02,4,6,52,2
category_2,172582,2022-01-08,3,5,1,8
category_1,43657,2021-12-05,4,6,48,339
category_1,1061341,2022-01-08,7,5,1,8
category_2,1006108,2022-01-01,2,5,52,1
category_1,37510,2021-11-28,1,6,47,332
category_3,88450,2021-12-23,13,3,51,357
category_1,755584,2021-12-23,3,3,51,357
category_3,1081060,2022-02-13,7,6,6,44
category_2,41830,2022-01-08,3,5,1,8
category_4,836584,2021-12-05,20,6,48,339
category_2,216151,2022-02-13,2,6,6,44
category_1,1056463,2022-01-08,2,5,1,8
category_1,43738,2021-12-11,4,5,49,345
category_4,753613,2022-02-05,8,5,5,36
category_1,1032586,2022-01-02,4,6,52,2
category_2,132028,2022-02-13,17,6,6,44
category_1,42424,2022-02-06,13,6,5,37
category_4,1024810,2022-01-01,16,5,52,1
category_3,1060630,2021-12-05,1,6,48,339
category_2,124954,2022-01-08,3,5,1,8
category_3,16936,2021-12-23,4,3,51,357
category_1,1054978,2021-12-23,8,3,51,357
category_1,1061638,2022-01-02,2,6,52,2
category_4,1082743,2021-12-31,2,4,52,365
category_2,40759,2022-01-01,5,5,52,1
category_1,1032541,2021-12-31,20,4,52,365
category_2,87046,2022-01-16,3,6,2,16
category_3,131983,2022-02-13,3,6,6,44
category_1,1085749,2022-02-05,1,5,5,36
category_4,1003156,2022-01-15,15,5,2,15
category_2,865933,2022-02-13,3,6,6,44
category_1,145330,2022-02-13,3,6,6,44
category_2,913561,2021-12-11,2,5,49,345
category_2,174436,2022-01-30,14,6,4,30
category_1,24136,2022-01-16,2,6,2,16
category_4,1060909,2022-02-13,40,6,6,44
category_2,1070836,2021-12-23,3,3,51,357
category_2,40759,2022-01-15,7,5,2,15
category_2,1090258,2021-12-05,24,6,48,339
category_1,839356,2022-02-13,17,6,6,44
category_2,903976,2022-02-13,4,6,6,44
category_1,755584,2022-02-05,5,5,5,36
category_1,1084498,2022-01-30,4,6,4,30
category_1,17287,2021-11-28,3,6,47,332
category_3,7666,2022-02-06,2,6,5,37
category_1,839356,2022-01-08,13,5,1,8
category_2,267496,2022-02-06,4,6,5,37
category_3,88450,2022-01-02,7,6,52,2
category_1,48940,2022-01-14,3,4,2,14
category_3,131983,2021-12-31,7,4,52,365
category_1,1044691,2021-12-23,2,3,51,357
category_2,124954,2022-02-04,5,4,5,35
category_2,1006090,2022-01-01,1,5,52,1
category_1,1032559,2021-11-28,1,6,47,332
category_1,1032568,2022-01-30,2,6,4,30
category_1,86992,2022-01-16,4,6,2,16
category_2,20824,2022-02-05,20,5,5,36
category_2,906595,2021-12-23,4,3,51,357
category_2,9925,2022-02-05,2,5,5,36
category_1,379249,2022-01-14,1,4,2,14
category_3,1047130,2022-01-02,7,6,52,2
category_1,1054978,2022-01-14,3,4,2,14
category_1,379249,2022-01-30,5,6,4,30
category_1,1058713,2022-01-30,9,6,4,30
category_1,1032586,2022-01-01,1,5,52,1
category_2,1044502,2022-01-01,3,5,52,1
category_1,1044691,2021-12-31,1,4,52,365
category_1,371239,2021-12-23,12,3,51,357
category_3,1101661,2022-01-15,7,5,2,15
category_2,1090258,2022-01-15,18,5,2,15
category_2,267496,2021-12-11,2,5,49,345
category_2,130993,2022-01-15,4,5,2,15
category_4,1003147,2022-01-30,51,6,4,30
category_1,59047,2021-12-05,4,6,48,339
category_1,1054978,2022-01-30,6,6,4,30
category_2,20824,2021-12-11,13,5,49,345
category_2,86974,2021-12-11,3,5,49,345
category_2,57058,2022-01-02,2,6,52,2
category_2,399220,2022-01-02,13,6,52,2
category_4,123307,2022-02-13,147,6,6,44
category_2,86974,2022-01-01,4,5,52,1
category_4,1074823,2022-01-08,7,5,1,8
category_4,1003147,2022-02-06,44,6,5,37
category_2,110320,2021-12-11,5,5,49,345
category_2,1006090,2021-12-31,14,4,52,365
category_1,1032550,2022-01-01,2,5,52,1
category_2,837943,2021-11-28,16,6,47,332
category_1,1084498,2022-02-05,7,5,5,36
category_2,75886,2022-01-02,2,6,52,2
category_1,1032532,2022-01-15,15,5,2,15
category_1,124774,2021-12-11,3,5,49,345
category_2,836125,2021-12-31,6,4,52,365
category_3,1097143,2022-01-14,11,4,2,14
category_1,1044682,2022-01-14,3,4,2,14
category_1,371239,2022-01-02,43,6,52,2
category_1,42496,2022-01-01,6,5,52,1
category_1,38518,2022-02-13,4,6,6,44
category_2,837943,2021-12-11,11,5,49,345
category_2,1098502,2022-02-06,3,6,5,37
category_1,839374,2022-02-06,20,6,5,37
category_2,745945,2022-01-30,1,6,4,30
category_2,132028,2022-02-06,17,6,5,37
category_1,1047967,2021-12-05,28,6,48,339
category_4,1060909,2022-01-02,31,6,52,2
category_2,1006009,2021-11-28,2,6,47,332
category_4,1003147,2021-12-31,16,4,52,365
category_2,838456,2022-02-06,2,6,5,37
category_4,836584,2021-11-28,60,6,47,332
category_1,3418,2022-02-06,13,6,5,37
category_2,399220,2022-01-16,3,6,2,16
category_1,1058713,2022-01-14,3,4,2,14
category_1,86992,2022-02-04,10,4,5,35
category_2,32245,2022-02-05,4,5,5,36
category_2,99079,2021-12-31,4,4,52,365
category_1,1032586,2022-01-08,3,5,1,8
category_3,131983,2022-01-01,6,5,52,1
category_2,59749,2022-02-06,1,6,5,37
category_3,37861,2022-02-06,20,6,5,37
category_2,1067074,2021-12-31,6,4,52,365
category_2,41830,2022-02-13,1,6,6,44
category_1,1081321,2021-12-31,3,4,52,365
category_2,906595,2022-01-08,2,5,1,8
category_2,40759,2022-01-02,4,6,52,2
category_1,145978,2022-01-15,4,5,2,15
category_2,130993,2022-01-16,4,6,2,16
category_4,836584,2022-02-04,31,4,5,35
category_1,1044682,2021-12-05,6,6,48,339
category_4,1024810,2022-02-13,21,6,6,44
category_1,124774,2022-01-02,4,6,52,2
category_3,131983,2022-02-05,5,5,5,36
category_2,399220,2022-02-05,3,5,5,36
category_4,1074823,2021-12-11,3,5,49,345
category_3,37861,2022-01-02,9,6,52,2
category_1,145330,2022-01-08,1,5,1,8
category_1,1044619,2022-01-30,5,6,4,30
category_2,23569,2022-02-04,5,4,5,35
category_3,1081060,2022-01-16,1,6,2,16
category_1,37510,2022-01-08,3,5,1,8
category_2,1092184,2022-01-14,4,4,2,14
category_1,1090114,2022-01-30,2,6,4,30
category_4,1003183,2022-01-16,3,6,2,16
category_1,38518,2022-01-16,4,6,2,16
category_4,1003147,2021-12-11,12,5,49,345
category_2,65788,2022-02-06,2,6,5,37
category_2,118033,2022-01-01,3,5,52,1
category_2,213802,2021-12-11,1,5,49,345
category_2,1064473,2022-01-15,17,5,2,15
category_1,142756,2022-01-01,2,5,52,1
category_4,245581,2022-01-15,42,5,2,15
category_2,1006090,2022-01-30,2,6,4,30
category_2,1067092,2021-12-05,6,6,48,339
category_2,59749,2021-11-28,4,6,47,332
category_2,210868,2021-12-23,2,3,51,357
category_1,1047967,2022-01-01,13,5,52,1
category_2,1092184,2022-01-02,1,6,52,2
category_1,1044682,2021-11-28,4,6,47,332
category_1,1090303,2022-02-05,1,5,5,36
category_2,913561,2022-02-05,1,5,5,36
category_3,16936,2021-12-31,8,4,52,365
category_2,858886,2022-01-08,1,5,1,8
category_1,371104,2022-02-13,1,6,6,44
category_1,76399,2021-12-05,6,6,48,339
category_2,837943,2022-02-13,9,6,6,44
category_1,36898,2021-12-23,10,3,51,357
category_2,99079,2021-12-23,5,3,51,357
category_3,1081078,2022-02-04,1,4,5,35
category_4,1003183,2022-01-01,3,5,52,1
category_1,379249,2022-02-04,4,4,5,35
category_1,1044619,2022-02-05,6,5,5,36
category_4,1024810,2021-12-23,21,3,51,357
category_1,839374,2022-01-30,4,6,4,30
category_2,1067074,2022-02-13,2,6,6,44
category_2,20824,2021-12-31,26,4,52,365
category_1,1058713,2022-01-02,6,6,52,2
category_1,86992,2022-01-15,15,5,2,15
category_2,173617,2021-12-11,1,5,49,345
